Region,kommune,valgsted_navn,bogstavbetegnelse,kandidat_navn,parti,stemmer
,Brønderslev,2. Asaa,F,"Peter W. Svendsen, Staun",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,F,"Jørgen E. Jensen, Aalborg",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,I,Listestemmer,Liberal Alliance,8
,Brønderslev,2. Asaa,I,"Agnethe Benedikt Mørch, Aalborg",Liberal Alliance,6
,Brønderslev,2. Asaa,I,"Birgitte Borup Andersen, Hobro",Liberal Alliance,0
,Brønderslev,2. Asaa,I,"Sten Bach, Frederikshavn",Liberal Alliance,1
,Brønderslev,2. Asaa,I,"Anne Marie Nymark Jensen, Aars",Liberal Alliance,1
,Brønderslev,2. Asaa,I,"Bo Ritterbusch, Hadsund",Liberal Alliance,0
,Brønderslev,2. Asaa,I,"Lise Therkelsen, Vodskov",Liberal Alliance,1
,Brønderslev,2. Asaa,I,"Jens Christian Vangsgaard, Bed.Thy",Liberal Alliance,0
,Brønderslev,2. Asaa,I,"Henrik Viholm, Aalborg",Liberal Alliance,2
,Brønderslev,2. Asaa,K,Listestemmer,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,"Inger Ottesen, Ingstrup",Kristendemokraterne,3
,Brønderslev,2. Asaa,K,"Peter Øhrstrøm, Vestbjerg",Kristendemokraterne,0
,Brønderslev,2. Asaa,K,"Mogens Graversen, Bedsted, Thy",Kristendemokraterne,0
,Brønderslev,2. Asaa,K,"Henning Feldtmose, Strandby",Kristendemokraterne,0
,Brønderslev,2. Asaa,K,"David Jakobsen, Mariager",Kristendemokraterne,0
,Brønderslev,2. Asaa,K,"Ruth Tidemand Nielsen, Hjørring",Kristendemokraterne,0
,Brønderslev,2. Asaa,K,"Villy Jørgensen, Vilsted",Kristendemokraterne,0
,Brønderslev,2. Asaa,N,Listestemmer,Danskernes Parti - De Nationale,0
,Brønderslev,2. Asaa,N,Morten Borup,Danskernes Parti - De Nationale,1
,Brønderslev,2. Asaa,O,Listestemmer,Dansk Folkeparti,59
,Brønderslev,2. Asaa,O,Rikke Karlsson,Dansk Folkeparti,30
,Brønderslev,2. Asaa,O,Kristoffer Hjort Storm,Dansk Folkeparti,4
,Brønderslev,2. Asaa,O,Tommy Eggers,Dansk Folkeparti,4
,Brønderslev,2. Asaa,O,Vivi Jensen,Dansk Folkeparti,3
,Brønderslev,2. Asaa,O,Annette Vahlgreen,Dansk Folkeparti,1
,Brønderslev,2. Asaa,O,Karina Christensen,Dansk Folkeparti,1
,Brønderslev,2. Asaa,O,Gert Ingolf Johansen,Dansk Folkeparti,0
,Brønderslev,2. Asaa,O,Meiner Nørgaard,Dansk Folkeparti,0
,Brønderslev,2. Asaa,O,Peter Sørensen,Dansk Folkeparti,2
,Brønderslev,2. Asaa,O,Trine Olesen,Dansk Folkeparti,4
,Brønderslev,2. Asaa,O,Tommy Degn,Dansk Folkeparti,1
,Brønderslev,2. Asaa,O,Ida Stabell,Dansk Folkeparti,0
,Brønderslev,2. Asaa,O,Jess Kristensen,Dansk Folkeparti,0
,Brønderslev,2. Asaa,O,Carsten Normann Munk,Dansk Folkeparti,2
,Brønderslev,2. Asaa,O,Jørgen Svenstrup,Dansk Folkeparti,0
,Brønderslev,2. Asaa,O,Hanne Bøgsted,Dansk Folkeparti,7
,Brønderslev,2. Asaa,R,Listestemmer,Kommunistisk Parti i Danmark,0
,Brønderslev,2. Asaa,R,"Brian Olsen, Vesthimmerlands Komm.",Kommunistisk Parti i Danmark,1
,Brønderslev,2. Asaa,R,"Emil Olsen, Vesthimmerlands Komm.",Kommunistisk Parti i Danmark,0
,Brønderslev,2. Asaa,V,Listestemmer,Venstre - Danmarks Liberale Parti,86
,Brønderslev,2. Asaa,V,"Jess V. Laursen, Mariagerfjord kom",Venstre - Danmarks Liberale Parti,16
,Brønderslev,2. Asaa,V,"Martin Bech, Brønderslev Kommune",Venstre - Danmarks Liberale Parti,34
,Brønderslev,2. Asaa,V,"Allan Jensen, Rebild Kommune",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Anny Winther, Rebild Kommune",Venstre - Danmarks Liberale Parti,2
,Brønderslev,2. Asaa,V,"Asta Skaksen, Dronninglund",Venstre - Danmarks Liberale Parti,137
,Brønderslev,2. Asaa,V,"Bente Koch, Aalborg Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,2. Asaa,V,"Elsebeth Nielsen, Thisted Kommune",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Erik Harbo Larsen, Thisted Kommune",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Gunhild Olesen Møller, Morsø Kom.",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Henrik Buchhave, Frederikshavn Kom",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Henrik Harder, Blokhus",Venstre - Danmarks Liberale Parti,2
,Brønderslev,2. Asaa,V,"Henrik Munkholt, Jammerbugt Kommun",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Jens Arne Hedegaard, Brønderslev K",Venstre - Danmarks Liberale Parti,7
,Brønderslev,2. Asaa,V,"Karen Serup, Thisted Kommune",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Kristian Andersen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Lars Kringelholt, Frederikshavn Ko",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Lasse Madsen, Mariagerfjord Kommun",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Lone Riisgaard-Jensen, Vesthim.Kom",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Lone Sondrup, Mariagerfjord Kommun",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Mads Thomsen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,2. Asaa,V,"Mike Bing Grunnet, Aalborg Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,2. Asaa,V,"Mona Jensen, Vesthimmerlands Kommu",Venstre - Danmarks Liberale Parti,1
,Brønderslev,2. Asaa,V,"Morten A. Petersen,Hjørring Kommun",Venstre - Danmarks Liberale Parti,1
,Brønderslev,2. Asaa,V,"Morten Bjerg Jakobsen, Hjørring Ko",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Niklas Milthers, Aalborg Kommune",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Ole B. Sørensen, Vesthimmerlands K",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Ole Nør Pedersen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,2. Asaa,V,"Otto Kjær Larsen, Jammerbugt Kommu",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Per Harfeld, Hjørring Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,2. Asaa,V,"Per Nilsson, Frederikshavn Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,2. Asaa,V,"Peter Therkildsen, Morsø Kommune",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Pia Karlsen, Frederikshavn Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,2. Asaa,V,"Rasmus Lykke Jensen, Frederiksh. K",Venstre - Danmarks Liberale Parti,3
,Brønderslev,2. Asaa,V,"Simon Linde, Mariagerfjord Kommune",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,V,"Svend Erik Jensen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,2. Asaa,V,"Svend Heiselberg, Hanstholm",Venstre - Danmarks Liberale Parti,1
,Brønderslev,2. Asaa,V,"Willy Bjerregaard, Hjørring Kommun",Venstre - Danmarks Liberale Parti,0
,Brønderslev,2. Asaa,Ø,Listestemmer,Enhedslisten - De Rød-Grønne,30
,Brønderslev,2. Asaa,Ø,"Susanne Flydtkjær, Aalborg",Enhedslisten - De Rød-Grønne,14
,Brønderslev,2. Asaa,Ø,"Lis Jensen, Rødhus",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Bjarne Mørch Larsen, Hjørring",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Helene Rée, Thisted",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Jan Jensen, Aalborg",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Bo Fink, Sundby, Mors",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Søren Bruun Jensen, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Jan Rosenkrantz, Hjørring",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Kristina Gammelgård-Larsen, Aalb.",Enhedslisten - De Rød-Grønne,1
,Brønderslev,2. Asaa,Ø,"Anders Lundkvist, Klarup",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Aage Olsen, Voersaa",Enhedslisten - De Rød-Grønne,2
,Brønderslev,2. Asaa,Ø,"Povl-Erik Andersen, Ålbæk",Enhedslisten - De Rød-Grønne,1
,Brønderslev,2. Asaa,Ø,"Cæcilie Lyndgaard Andersen, Nørres",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Anders Geisler Møller, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Allan Kjær Nielsen, Hjallerup",Enhedslisten - De Rød-Grønne,5
,Brønderslev,2. Asaa,Ø,"Oskar Hvelplund, Aalborg",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Kent Broe Goldschmidt, Mariagf. Ko",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Shilan A. Sadek, Aalborg",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Anja Lundtoft Thomsen, Aalborg",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Miguel J. Valentine, Mariagerf. Ko",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Gitte Thomsen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Andreas Hauervig, Støvring",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Finn Grøn Nielsen, Skørping",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Bitt Juul Jensen, Skørping",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Jens Otto Madsen, Thisted",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Frederik Bøgh Bisgaard, Aalb.Øst",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Hans H. L. Jensen, Hjørring",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Inger Frølner, Sæby",Enhedslisten - De Rød-Grønne,2
,Brønderslev,2. Asaa,Ø,"Peter Jensen, Frederikshavn",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Safet Bralic, Frederikshavn",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Line Boye Danielsen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Brønderslev,3. Dronninglund,A,Listestemmer,Socialdemokratiet,133
,Brønderslev,3. Dronninglund,A,"Ulla Astman, Gistrup",Socialdemokratiet,295
,Brønderslev,3. Dronninglund,A,"Vagn Nørgaard, Thisted",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Mogens Nørgård, Aabybro",Socialdemokratiet,20
,Brønderslev,3. Dronninglund,A,"Tina Juul Kjellberg, Ålbæk",Socialdemokratiet,1
,Brønderslev,3. Dronninglund,A,"Thomas Hav, Nørresundby",Socialdemokratiet,29
,Brønderslev,3. Dronninglund,A,"Pernille Buhelt, Hjørring",Socialdemokratiet,3
,Brønderslev,3. Dronninglund,A,"Medzait Ljatifi, Støvring",Socialdemokratiet,4
,Brønderslev,3. Dronninglund,A,"Heidi Linnemann Prehn, Aalborg",Socialdemokratiet,3
,Brønderslev,3. Dronninglund,A,"Lis Mancini, Hadsund",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Mie Nielsen, Nykøbing Mors",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Jette Ramskov, Brønderslev",Socialdemokratiet,42
,Brønderslev,3. Dronninglund,A,"Arne Nielsen, Nørresundby",Socialdemokratiet,4
,Brønderslev,3. Dronninglund,A,"Jørgen Rørbæk Henriksen, Sæby",Socialdemokratiet,3
,Brønderslev,3. Dronninglund,A,"Hanne Majbritt Nielsen, Vestbjerg",Socialdemokratiet,1
,Brønderslev,3. Dronninglund,A,"Morten Skaanning, Sindal",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Bente Bang, Vestervig",Socialdemokratiet,5
,Brønderslev,3. Dronninglund,A,"Mogens Ove Madsen, Aars",Socialdemokratiet,22
,Brønderslev,3. Dronninglund,A,"Poul Erik Andreasen, Dronninglund",Socialdemokratiet,383
,Brønderslev,3. Dronninglund,A,"Kurt Toft, Aalborg",Socialdemokratiet,1
,Brønderslev,3. Dronninglund,A,"Peter Christensen, Aalborg",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Henrik Ringbæk Madsen, Hobro",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Ejner Guldager Nielsen, Skagen",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Jørgen Hansen, Gandrup",Socialdemokratiet,4
,Brønderslev,3. Dronninglund,A,"Asger Andersen, Nibe",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Bent-Ole Pedersen, Svenstrup, Aalb",Socialdemokratiet,1
,Brønderslev,3. Dronninglund,A,"Kim Levisen, Brovst",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Bent Sigaard, Hals",Socialdemokratiet,1
,Brønderslev,3. Dronninglund,A,"Inge Pedersen, Vadum",Socialdemokratiet,2
,Brønderslev,3. Dronninglund,A,"Susanne Talbot, Storvorde",Socialdemokratiet,3
,Brønderslev,3. Dronninglund,A,"Allan Rank, Bælum",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Vagn Flink, Hobro",Socialdemokratiet,4
,Brønderslev,3. Dronninglund,B,Listestemmer,Radikale Venstre,38
,Brønderslev,3. Dronninglund,B,"Ninni Lodahl Gjessing, Vest.H.Kom",Radikale Venstre,9
,Brønderslev,3. Dronninglund,B,"Kjeld Lundager Jørgensen, Reb.kom",Radikale Venstre,2
,Brønderslev,3. Dronninglund,B,"Louise Lundbeck Krog, Aalborg",Radikale Venstre,5
,Brønderslev,3. Dronninglund,B,"Gustav Sieg Sørensen, Thisted Komm",Radikale Venstre,0
,Brønderslev,3. Dronninglund,B,"Thorsteinn Arnason, Vester Hassing",Radikale Venstre,6
,Brønderslev,3. Dronninglund,B,"Jesper Hansen, Jammerbugt Kommune",Radikale Venstre,2
,Brønderslev,3. Dronninglund,B,"Keld Kollerup Kvist, Aalborg Kommu",Radikale Venstre,2
,Brønderslev,3. Dronninglund,B,"Jørgen Hein, Aalborg",Radikale Venstre,2
,Brønderslev,3. Dronninglund,B,"Marianne Bøgedal Etheridge, Sæby",Radikale Venstre,7
,Brønderslev,3. Dronninglund,B,"Lis Skaanning, Hjørring Kommune",Radikale Venstre,0
,Brønderslev,3. Dronninglund,B,"Bent Jørgensen, Aalborg",Radikale Venstre,0
,Brønderslev,3. Dronninglund,B,"Michael Portefée P. Lex, Reb. Komm",Radikale Venstre,1
,Brønderslev,3. Dronninglund,B,"Christian Stavad, Frederikshavn",Radikale Venstre,0
,Brønderslev,3. Dronninglund,B,"Erling Ramme Nielsen, Klarup",Radikale Venstre,0
,Brønderslev,3. Dronninglund,B,"Peter Carstensen, Mariagerfj. Komm",Radikale Venstre,1
,Brønderslev,3. Dronninglund,B,"Karina Kroustrup, Aalborg",Radikale Venstre,1
,Brønderslev,3. Dronninglund,B,"Børge V. Madsen, Morsø Kommune",Radikale Venstre,0
,Brønderslev,3. Dronninglund,C,Listestemmer,Det Konservative Folkeparti,35
,Brønderslev,3. Dronninglund,C,"Per Larsen, Hjørring",Det Konservative Folkeparti,36
,Brønderslev,3. Dronninglund,C,"Kirsten Moesgaard, Vesth. Kommune",Det Konservative Folkeparti,2
,Brønderslev,3. Dronninglund,C,"Vibeke Gamst, Aalborg",Det Konservative Folkeparti,6
,Brønderslev,3. Dronninglund,C,"Christen Overgaard, Hurup, Thy",Det Konservative Folkeparti,2
,Brønderslev,3. Dronninglund,C,"Søren Brink, Aabybro",Det Konservative Folkeparti,5
,Brønderslev,3. Dronninglund,C,"Villy Møller, Frederikshavn",Det Konservative Folkeparti,2
,Brønderslev,3. Dronninglund,C,"Christian Johnson, Mariagerf. Komm",Det Konservative Folkeparti,0
,Brønderslev,3. Dronninglund,C,"Katrine Hovaldt Krog Madsen,Reb.ko",Det Konservative Folkeparti,4
,Brønderslev,3. Dronninglund,C,"Rasmus Rodenberg Pedersen, Aalborg",Det Konservative Folkeparti,1
,Brønderslev,3. Dronninglund,C,"Berit Engholm Pedersen, Aalborg",Det Konservative Folkeparti,1
,Brønderslev,3. Dronninglund,C,"Steen Jørgensen, Frederikshavn",Det Konservative Folkeparti,1
,Brønderslev,3. Dronninglund,C,"Karsten Elkjær, Mariagerfjord Komm",Det Konservative Folkeparti,1
,Brønderslev,3. Dronninglund,C,"Troels D. Nørmølle, Hjørring",Det Konservative Folkeparti,0
,Brønderslev,3. Dronninglund,C,"O. Høegh-Guldberg, Hadsund",Det Konservative Folkeparti,0
,Brønderslev,3. Dronninglund,C,"Bjarne Villadsen, Rebild Kommune",Det Konservative Folkeparti,0
,Brønderslev,3. Dronninglund,C,"Gry Tange, Aalborg SV",Det Konservative Folkeparti,1
,Brønderslev,3. Dronninglund,C,"Lene Gram Skjoldager, Hjørring",Det Konservative Folkeparti,4
,Brønderslev,3. Dronninglund,C,"Martin Jørgensen, Morsø Kommune",Det Konservative Folkeparti,0
,Brønderslev,3. Dronninglund,F,Listestemmer,SF - Socialistisk Folkeparti,63
,Brønderslev,3. Dronninglund,F,"Bente Lauridsen, Thisted",SF - Socialistisk Folkeparti,9
,Brønderslev,3. Dronninglund,F,"Lene Linnemann, Aalborg Kommune",SF - Socialistisk Folkeparti,11
,Brønderslev,3. Dronninglund,F,"Peder Larsen, Mariagerfjord Kommun",SF - Socialistisk Folkeparti,2
,Brønderslev,3. Dronninglund,F,"Mathias Caland, Frederikshavn Komm",SF - Socialistisk Folkeparti,2
,Brønderslev,3. Dronninglund,F,"Jørgen Grøn, Vesthimmerlands Komm.",SF - Socialistisk Folkeparti,0
,Brønderslev,3. Dronninglund,F,"Berit Byg, Vesthimmerlands Kommune",SF - Socialistisk Folkeparti,4
,Brønderslev,3. Dronninglund,F,"Anders Hind, Hals",SF - Socialistisk Folkeparti,3
,Brønderslev,3. Dronninglund,F,"Mads Guldhammer,Jammerbugt Kommune",SF - Socialistisk Folkeparti,1
,Brønderslev,3. Dronninglund,F,"Arne Hansen, Frederikshavn",SF - Socialistisk Folkeparti,1
,Brønderslev,3. Dronninglund,F,"Grete Bonde, Hjørring Kommune",SF - Socialistisk Folkeparti,4
,Brønderslev,3. Dronninglund,F,"Christian Johansen, Assens, Mariag",SF - Socialistisk Folkeparti,0
,Brønderslev,3. Dronninglund,F,"Allan Norré Pedersen, Aalborg",SF - Socialistisk Folkeparti,2
,Brønderslev,3. Dronninglund,F,"Peter W. Svendsen, Staun",SF - Socialistisk Folkeparti,0
,Brønderslev,3. Dronninglund,F,"Jørgen E. Jensen, Aalborg",SF - Socialistisk Folkeparti,0
,Brønderslev,3. Dronninglund,I,Listestemmer,Liberal Alliance,25
,Brønderslev,3. Dronninglund,I,"Agnethe Benedikt Mørch, Aalborg",Liberal Alliance,10
,Brønderslev,3. Dronninglund,I,"Birgitte Borup Andersen, Hobro",Liberal Alliance,0
,Brønderslev,3. Dronninglund,I,"Sten Bach, Frederikshavn",Liberal Alliance,3
,Brønderslev,3. Dronninglund,I,"Anne Marie Nymark Jensen, Aars",Liberal Alliance,3
,Brønderslev,3. Dronninglund,I,"Bo Ritterbusch, Hadsund",Liberal Alliance,1
,Brønderslev,3. Dronninglund,I,"Lise Therkelsen, Vodskov",Liberal Alliance,2
,Brønderslev,3. Dronninglund,I,"Jens Christian Vangsgaard, Bed.Thy",Liberal Alliance,0
,Brønderslev,3. Dronninglund,I,"Henrik Viholm, Aalborg",Liberal Alliance,0
,Brønderslev,3. Dronninglund,K,Listestemmer,Kristendemokraterne,8
,Brønderslev,3. Dronninglund,K,"Inger Ottesen, Ingstrup",Kristendemokraterne,4
,Brønderslev,3. Dronninglund,K,"Peter Øhrstrøm, Vestbjerg",Kristendemokraterne,23
,Brønderslev,3. Dronninglund,K,"Mogens Graversen, Bedsted, Thy",Kristendemokraterne,1
,Brønderslev,3. Dronninglund,K,"Henning Feldtmose, Strandby",Kristendemokraterne,0
,Brønderslev,3. Dronninglund,K,"David Jakobsen, Mariager",Kristendemokraterne,0
,Brønderslev,3. Dronninglund,K,"Ruth Tidemand Nielsen, Hjørring",Kristendemokraterne,1
,Brønderslev,3. Dronninglund,K,"Villy Jørgensen, Vilsted",Kristendemokraterne,1
,Brønderslev,3. Dronninglund,N,Listestemmer,Danskernes Parti - De Nationale,1
,Brønderslev,3. Dronninglund,N,Morten Borup,Danskernes Parti - De Nationale,4
,Brønderslev,3. Dronninglund,O,Listestemmer,Dansk Folkeparti,121
,Brønderslev,3. Dronninglund,O,Rikke Karlsson,Dansk Folkeparti,59
,Brønderslev,3. Dronninglund,O,Kristoffer Hjort Storm,Dansk Folkeparti,7
,Brønderslev,3. Dronninglund,O,Tommy Eggers,Dansk Folkeparti,16
,Brønderslev,3. Dronninglund,O,Vivi Jensen,Dansk Folkeparti,3
,Brønderslev,3. Dronninglund,O,Annette Vahlgreen,Dansk Folkeparti,4
,Brønderslev,3. Dronninglund,O,Karina Christensen,Dansk Folkeparti,4
,Brønderslev,3. Dronninglund,O,Gert Ingolf Johansen,Dansk Folkeparti,2
,Brønderslev,3. Dronninglund,O,Meiner Nørgaard,Dansk Folkeparti,0
,Brønderslev,3. Dronninglund,O,Peter Sørensen,Dansk Folkeparti,3
,Brønderslev,3. Dronninglund,O,Trine Olesen,Dansk Folkeparti,2
,Brønderslev,3. Dronninglund,O,Tommy Degn,Dansk Folkeparti,0
,Brønderslev,3. Dronninglund,O,Ida Stabell,Dansk Folkeparti,1
,Brønderslev,3. Dronninglund,O,Jess Kristensen,Dansk Folkeparti,1
,Brønderslev,3. Dronninglund,O,Carsten Normann Munk,Dansk Folkeparti,2
,Brønderslev,3. Dronninglund,O,Jørgen Svenstrup,Dansk Folkeparti,0
,Brønderslev,3. Dronninglund,O,Hanne Bøgsted,Dansk Folkeparti,18
,Brønderslev,3. Dronninglund,R,Listestemmer,Kommunistisk Parti i Danmark,0
,Brønderslev,3. Dronninglund,R,"Brian Olsen, Vesthimmerlands Komm.",Kommunistisk Parti i Danmark,1
,Brønderslev,3. Dronninglund,R,"Emil Olsen, Vesthimmerlands Komm.",Kommunistisk Parti i Danmark,2
,Brønderslev,3. Dronninglund,V,Listestemmer,Venstre - Danmarks Liberale Parti,204
,Brønderslev,3. Dronninglund,V,"Jess V. Laursen, Mariagerfjord kom",Venstre - Danmarks Liberale Parti,37
,Brønderslev,3. Dronninglund,V,"Martin Bech, Brønderslev Kommune",Venstre - Danmarks Liberale Parti,57
,Brønderslev,3. Dronninglund,V,"Allan Jensen, Rebild Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,3. Dronninglund,V,"Anny Winther, Rebild Kommune",Venstre - Danmarks Liberale Parti,3
,Brønderslev,3. Dronninglund,V,"Asta Skaksen, Dronninglund",Venstre - Danmarks Liberale Parti,581
,Brønderslev,3. Dronninglund,V,"Bente Koch, Aalborg Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,3. Dronninglund,V,"Elsebeth Nielsen, Thisted Kommune",Venstre - Danmarks Liberale Parti,0
,Brønderslev,3. Dronninglund,V,"Erik Harbo Larsen, Thisted Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,3. Dronninglund,V,"Gunhild Olesen Møller, Morsø Kom.",Venstre - Danmarks Liberale Parti,0
,Brønderslev,3. Dronninglund,V,"Henrik Buchhave, Frederikshavn Kom",Venstre - Danmarks Liberale Parti,3
,Brønderslev,3. Dronninglund,V,"Henrik Harder, Blokhus",Venstre - Danmarks Liberale Parti,5
,Brønderslev,3. Dronninglund,V,"Henrik Munkholt, Jammerbugt Kommun",Venstre - Danmarks Liberale Parti,0
,Brønderslev,3. Dronninglund,V,"Jens Arne Hedegaard, Brønderslev K",Venstre - Danmarks Liberale Parti,19
,Brønderslev,3. Dronninglund,V,"Karen Serup, Thisted Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,3. Dronninglund,V,"Kristian Andersen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,5
,Brønderslev,3. Dronninglund,V,"Lars Kringelholt, Frederikshavn Ko",Venstre - Danmarks Liberale Parti,0
,Brønderslev,3. Dronninglund,V,"Lasse Madsen, Mariagerfjord Kommun",Venstre - Danmarks Liberale Parti,0
,Brønderslev,3. Dronninglund,V,"Lone Riisgaard-Jensen, Vesthim.Kom",Venstre - Danmarks Liberale Parti,0
,Brønderslev,3. Dronninglund,V,"Lone Sondrup, Mariagerfjord Kommun",Venstre - Danmarks Liberale Parti,3
,Brønderslev,3. Dronninglund,V,"Mads Thomsen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,0
,Brønderslev,3. Dronninglund,V,"Mike Bing Grunnet, Aalborg Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,3. Dronninglund,V,"Mona Jensen, Vesthimmerlands Kommu",Venstre - Danmarks Liberale Parti,1
,Brønderslev,3. Dronninglund,V,"Morten A. Petersen,Hjørring Kommun",Venstre - Danmarks Liberale Parti,0
,Brønderslev,3. Dronninglund,V,"Morten Bjerg Jakobsen, Hjørring Ko",Venstre - Danmarks Liberale Parti,0
,Brønderslev,3. Dronninglund,V,"Niklas Milthers, Aalborg Kommune",Venstre - Danmarks Liberale Parti,1
,Brønderslev,3. Dronninglund,V,"Ole B. Sørensen, Vesthimmerlands K",Venstre - Danmarks Liberale Parti,0
