Region,kommune,valgsted_navn,bogstavbetegnelse,kandidat_navn,parti,stemmer
,Vesthimmerlands,4. Aars,V,"Henrik Munkholt, Jammerbugt","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,4. Aars,V,"Mogens Krogh, Mariagerfjord","Venstre, Danmarks Liberale Parti",1
,Vesthimmerlands,4. Aars,V,"Allan Jensen, Rebild","Venstre, Danmarks Liberale Parti",1
,Vesthimmerlands,4. Aars,V,"Mads Arv Lunau, Hobro","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,4. Aars,V,"Henning Jensen, Thisted","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,4. Aars,V,"Hasel Strange Pedersen, Vesthiml.","Venstre, Danmarks Liberale Parti",94
,Vesthimmerlands,4. Aars,V,"Majbritt Iversen, Brønderslev","Venstre, Danmarks Liberale Parti",1
,Vesthimmerlands,4. Aars,V,"Klaus Thomsen, Hjørring","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,4. Aars,V,"Søren Meier Jensen, Aalborg","Venstre, Danmarks Liberale Parti",2
,Vesthimmerlands,4. Aars,V,"Niklas Milthers, Aalborg","Venstre, Danmarks Liberale Parti",2
,Vesthimmerlands,4. Aars,V,"Sebastian Korsbakke Jensen, Aalb.","Venstre, Danmarks Liberale Parti",1
,Vesthimmerlands,4. Aars,Ø,Listestemmer,Enhedslisten - De Rød-Grønne,29
,Vesthimmerlands,4. Aars,Ø,"Susanne Flydtkjær, Aalborg",Enhedslisten - De Rød-Grønne,6
,Vesthimmerlands,4. Aars,Ø,"Lis Jensen, Rødhus",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Bo Fink, Sundby Mors",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Ditte Marie Gyldenberg Ovesen, Aal",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Poul-Erik Andersen, Ålbæk",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Svend Elming, Vejgård",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Bitt Juul Jensen, Skørping",Enhedslisten - De Rød-Grønne,1
,Vesthimmerlands,4. Aars,Ø,"Charlotte Sørensen, Mosbjerg",Enhedslisten - De Rød-Grønne,1
,Vesthimmerlands,4. Aars,Ø,"Torsten Ringgaard, Hobro",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Khadra Farah, Aalborg",Enhedslisten - De Rød-Grønne,1
,Vesthimmerlands,4. Aars,Ø,"Hans Henrik Loberg Jensen, Hjør.",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Tony Ubbesen, Nykøbing Mors",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Jens Otto Madsen, Thisted",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Aage Olsen, Voerså",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Anna Aaen, Vaarst",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Miguel J. Valentine, Hobro",Enhedslisten - De Rød-Grønne,2
,Vesthimmerlands,4. Aars,Ø,"Gitte Thomsen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Britta Glinvad Kristensen, Frh.",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Grete Lyngklip Kjeldgaard, Thisted",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Nicolai L. Sejrup, Aalborg",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Louise Bilde Hvelplund, Lønstrup",Enhedslisten - De Rød-Grønne,1
,Vesthimmerlands,4. Aars,Ø,"Kirsten Strandgaard, Skinnerup",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Per Clausen, Aalborg",Enhedslisten - De Rød-Grønne,5
,Vesthimmerlands,4. Aars,Ø,"Dorthe Wienberg, Valsgård",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Jan K. Højen, Kaas",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Ole Bruun, Asaa",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Sarah Lyngklip Kjeldgaard, Aalborg",Enhedslisten - De Rød-Grønne,1
,Vesthimmerlands,4. Aars,Ø,"Per Værum Mikkelsen, Hadsund",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Nan Toftdal Lund, Brønderslev",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Johnnie Porsgaard, Voerså",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Emilie Søndergaard, Rebild",Enhedslisten - De Rød-Grønne,1
,Vesthimmerlands,4. Aars,Ø,"Jørgen Olsson, Blokhus",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Moses Salomonsen, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Louise Smith Jensen, Biersted",Enhedslisten - De Rød-Grønne,5
,Vesthimmerlands,4. Aars,Ø,"Allan Kjær Nielsen, Dronninglund",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Tina Lønstrup, Brovst",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Michael Riber Jørgensen, Thisted",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Bent Skovgaard Olsen, Skørping",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Niels Jensen, Bælum",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Julle Møller, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Michael Levisen Nielsen, Sejlflod",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Christina Salling, Aalborg",Enhedslisten - De Rød-Grønne,2
,Vesthimmerlands,4. Aars,Ø,"Ida Skov, Frederikshavn",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Cæcilie Andersen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Ø,"Zeinab Ali, Langholt",Enhedslisten - De Rød-Grønne,0
,Vesthimmerlands,4. Aars,Å,Listestemmer,Alternativet,24
,Vesthimmerlands,4. Aars,Å,"Louise Ursell-Smith,Jammerb. Kom.",Alternativet,2
,Vesthimmerlands,4. Aars,Å,"Per Alstrup, Rebild Kommune",Alternativet,4
,Vesthimmerlands,4. Aars,Å,"Christian Johnson, Mariagerfj.Kom.",Alternativet,2
,Vesthimmerlands,4. Aars,Å,"Mette Wulff, Aalborg Kommune",Alternativet,0
,Vesthimmerlands,4. Aars,Å,"Gustav Sieg Sørensen, Thisted Kom.",Alternativet,1
,Vesthimmerlands,5. Hvalpsund,A,Listestemmer,Socialdemokratiet,101
,Vesthimmerlands,5. Hvalpsund,A,"Ulla Astman, Gistrup",Socialdemokratiet,82
,Vesthimmerlands,5. Hvalpsund,A,"Mogens Nørgård, Aabybro",Socialdemokratiet,3
,Vesthimmerlands,5. Hvalpsund,A,"Tina Juul Kjellberg, Frederikshavn",Socialdemokratiet,1
,Vesthimmerlands,5. Hvalpsund,A,"Pernille Buhelt, Hjørring",Socialdemokratiet,1
,Vesthimmerlands,5. Hvalpsund,A,"Thomas Hav, Nørresundby",Socialdemokratiet,3
,Vesthimmerlands,5. Hvalpsund,A,"Malene Busk, Aalborg",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Hanne Korsgaard, Thisted",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Mogens Ove Madsen, Vesthimmerland",Socialdemokratiet,46
,Vesthimmerlands,5. Hvalpsund,A,"Pia Ravnsbæk Bjærge, Hobro",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Arne Nielsen, Aalborg",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Jette Ramskov, Brønderslev",Socialdemokratiet,1
,Vesthimmerlands,5. Hvalpsund,A,"Jørgen Rørbæk Henriksen, Sæby",Socialdemokratiet,1
,Vesthimmerlands,5. Hvalpsund,A,"Svend Bjørnager, Lønstrup",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Jørgen Hansen, Gandrup",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Jette Keller, Aalborg",Socialdemokratiet,1
,Vesthimmerlands,5. Hvalpsund,A,"Lauge Larsen, Morsø",Socialdemokratiet,1
,Vesthimmerlands,5. Hvalpsund,A,"Medzait Ljatifi, Støvring",Socialdemokratiet,1
,Vesthimmerlands,5. Hvalpsund,A,"Lis Mancini, Hadsund",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Hans Jakob Jensen, Vejgård",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Karina Kirkegaard, Dronninglund",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Ejner Guldager Nielsen, Skagen",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Niels Kirkholm, Hjørring",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Narcis George Matache, Aalborg",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Jørgen Behrentzs, Aalborg",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Bente Bang, Agger",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Vagn Flink, Nørager",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Ivan Astrup Girsel, Mariagerfjord",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Niels Martin Sunesen, Aalborg",Socialdemokratiet,0
,Vesthimmerlands,5. Hvalpsund,A,"Ole Stavad, Jammerbugt",Socialdemokratiet,6
,Vesthimmerlands,5. Hvalpsund,A,"Allan Milton Kristensen, Nibe",Socialdemokratiet,3
,Vesthimmerlands,5. Hvalpsund,B,Listestemmer,Radikale Venstre,6
,Vesthimmerlands,5. Hvalpsund,B,"Gitte Lopdrup, Vesthimmerlands Kom",Radikale Venstre,19
,Vesthimmerlands,5. Hvalpsund,B,"Jørgen Hein, Aalborg Kommune",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Thorsteinn Árnason, Aalborg Komm.",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Frede Hansen, Brønderslev Kommune",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Lene Bjørn Sørensen, Hjørring Kom.",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Per Trinderup Dalgaard, Rebild Kom",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Hans Jørgen Nygaard, Frh. Kommune",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Sonja Hejselbæk, Jammerbugt Kom.",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Søren Dolmer, Vesthimmerlands Kom.",Radikale Venstre,8
,Vesthimmerlands,5. Hvalpsund,B,"Kurt Thinggaard, Morsø Kommune",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Knud Christensen, Rebild Kommune",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Hugo G. Andreasen, Frh. Kommune",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Mille Gunnergaard, Hjørring Komm.",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Rasmus Nielsen, Aalborg Kommune",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Keld Kollerup Kvist, Aalborg Kom.",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"M. Mulle Jensen, Aalborg Kommune",Radikale Venstre,4
,Vesthimmerlands,5. Hvalpsund,B,"Trine Bjerg, Jammerbugt Kommune",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Casper Hedegaard, Mariagerf. Kom.",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Malene Roswalld Portefée Lex, Aalb",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,B,"Michael Portefée P. Lex, Rebild K",Radikale Venstre,0
,Vesthimmerlands,5. Hvalpsund,C,Listestemmer,Det Konservative Folkeparti,21
,Vesthimmerlands,5. Hvalpsund,C,"Per Larsen, Hjørring",Det Konservative Folkeparti,29
,Vesthimmerlands,5. Hvalpsund,C,"Pia Buus Pinstrup, Vesthimmerland",Det Konservative Folkeparti,90
,Vesthimmerlands,5. Hvalpsund,C,"Vibeke Gamst, Aalborg",Det Konservative Folkeparti,1
,Vesthimmerlands,5. Hvalpsund,C,"Tage Leegaard, Snedsted",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Lene Aalestrup, Støvring",Det Konservative Folkeparti,1
,Vesthimmerlands,5. Hvalpsund,C,"Peter E. Nielsen, Ålbæk",Det Konservative Folkeparti,1
,Vesthimmerlands,5. Hvalpsund,C,"Martin Jørgensen, Erslev",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Jens-Henrik Kirk, Mariager",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Berit Engholm Pedersen, Brovst",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Jette Schiønning Aasholm, Br.slev.",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Karsten Skov Petersen, Læsø",Det Konservative Folkeparti,1
,Vesthimmerlands,5. Hvalpsund,C,"Katharina Fræer Grundholm, Aalborg",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Per Møller, Hjørring",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Lotte Nielsen, Aalborg",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Morten Thiessen, Aalborg",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Karsten Elkjær, Hadsund",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Steen Jørgensen, Frederikshavn",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Michael Klitgaard Mikkelsen, Vejg.",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Gry Tange, Skørping",Det Konservative Folkeparti,1
,Vesthimmerlands,5. Hvalpsund,C,"Kasper Buus, Aabybro",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Morten George, Aalborg",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Flemming Knudsen, Skørping",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Chr. Strier Nyholm Jacobsen, Aalb.",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Alex Klein, Thisted",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Bent Linné, Jammerbugt",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Jonas Søby, Vejgård",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Kim Hornbech, Rørbæk",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Jørgen Ravn Christensen, Gjøl",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,C,"Michael Peter Hansen, Brønderslev",Det Konservative Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,D,Listestemmer,Nye Borgerlige,5
,Vesthimmerlands,5. Hvalpsund,D,"Erling Pedersen-Bach, Rebild Komm.",Nye Borgerlige,1
,Vesthimmerlands,5. Hvalpsund,D,"John Hammer, Jammerbugt Kommune",Nye Borgerlige,0
,Vesthimmerlands,5. Hvalpsund,D,"Tommy Grods, Hjørring Kommune",Nye Borgerlige,0
,Vesthimmerlands,5. Hvalpsund,D,"Frederik Meyer Johannesen, Hj.Kom.",Nye Borgerlige,0
,Vesthimmerlands,5. Hvalpsund,D,"Jesper Riis Hansen, Jammerbugt Kom",Nye Borgerlige,0
,Vesthimmerlands,5. Hvalpsund,D,"Jens Chr. Vangsgård, Bedsted",Nye Borgerlige,0
,Vesthimmerlands,5. Hvalpsund,D,"Henning Lyk, Skagen",Nye Borgerlige,0
,Vesthimmerlands,5. Hvalpsund,D,"Rikke Pedersen, Nibe",Nye Borgerlige,1
,Vesthimmerlands,5. Hvalpsund,D,"Poul E. Bundgaard, Sæby",Nye Borgerlige,0
,Vesthimmerlands,5. Hvalpsund,D,"Birthe Rugholm, Frederikshavn",Nye Borgerlige,0
,Vesthimmerlands,5. Hvalpsund,D,"Frode Larsen, Vrå",Nye Borgerlige,0
,Vesthimmerlands,5. Hvalpsund,D,"Betty Steglich-Petersen, Fr.havn.",Nye Borgerlige,0
,Vesthimmerlands,5. Hvalpsund,E,Listestemmer,Retsforbundet,2
,Vesthimmerlands,5. Hvalpsund,E,"Martin Sørensen, Ranum",Retsforbundet,0
,Vesthimmerlands,5. Hvalpsund,E,"Christian Jørgensen, Frederikshavn",Retsforbundet,0
,Vesthimmerlands,5. Hvalpsund,E,"Birgit Skovmand, Støvring",Retsforbundet,0
,Vesthimmerlands,5. Hvalpsund,F,Listestemmer,SF - Socialistisk Folkeparti,18
,Vesthimmerlands,5. Hvalpsund,F,"Lene Linnemann, Aalborg Kommune",SF - Socialistisk Folkeparti,6
,Vesthimmerlands,5. Hvalpsund,F,"Ove Albrektsen, Jammerbugt Kommune",SF - Socialistisk Folkeparti,1
,Vesthimmerlands,5. Hvalpsund,F,"Erik Holm, Thisted Kommune",SF - Socialistisk Folkeparti,1
,Vesthimmerlands,5. Hvalpsund,F,"Thorkil Olesen, Thisted Kommune",SF - Socialistisk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,F,"Janni Platz Sthyr, Mariagerf. Kom.",SF - Socialistisk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,F,"Jørgen Grøn, Vesthimmerlands Kom.",SF - Socialistisk Folkeparti,12
,Vesthimmerlands,5. Hvalpsund,F,"Jimmi Kruse Sørensen, Hjørring Kom",SF - Socialistisk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,F,"Aino Charlotte Linkhorst, Frh.Kom.",SF - Socialistisk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,F,"Thomas Krog, Brønderslev Kommune",SF - Socialistisk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,F,"Anders Hind, Aalborg Kommune",SF - Socialistisk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,F,"Frank Østergaard, Jammerbugt Kom.",SF - Socialistisk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,F,"Peder Larsen, Mariagerfjord Kom.",SF - Socialistisk Folkeparti,1
,Vesthimmerlands,5. Hvalpsund,F,"Arthur Corneliussen, Br.slev Komm",SF - Socialistisk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,F,"Mathias Caland, Rebild Kommune",SF - Socialistisk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,F,"Lasse Hjorthøj, Aalborg Kommune",SF - Socialistisk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,G,Listestemmer,Social Fælles Liste,0
,Vesthimmerlands,5. Hvalpsund,G,"Anne-Dorte Krog, Vodskov",Social Fælles Liste,2
,Vesthimmerlands,5. Hvalpsund,G,"Christina Winther, Ulsted",Social Fælles Liste,0
,Vesthimmerlands,5. Hvalpsund,G,"Asbjørn Grepperud Krog, Aalborg",Social Fælles Liste,0
,Vesthimmerlands,5. Hvalpsund,G,"Ole Ankjær Klavsen, Vester Hassing",Social Fælles Liste,0
,Vesthimmerlands,5. Hvalpsund,G,"Poul Erik Lyngdorf, Hals",Social Fælles Liste,1
,Vesthimmerlands,5. Hvalpsund,G,"Andreas B. L. Eriksen, Aalborg",Social Fælles Liste,0
,Vesthimmerlands,5. Hvalpsund,G,"Kurt Frederiksen, Aalborg",Social Fælles Liste,0
,Vesthimmerlands,5. Hvalpsund,G,"Susanne Jonstrup, Nørresundby",Social Fælles Liste,0
,Vesthimmerlands,5. Hvalpsund,G,"Lisbeth Yvonne Bergman, Aalborg",Social Fælles Liste,0
,Vesthimmerlands,5. Hvalpsund,I,Listestemmer,Liberal Alliance,6
,Vesthimmerlands,5. Hvalpsund,I,Agnethe Benedikt Mørch,Liberal Alliance,1
,Vesthimmerlands,5. Hvalpsund,I,Martin K. Madsen,Liberal Alliance,0
,Vesthimmerlands,5. Hvalpsund,I,Henrik Viholm,Liberal Alliance,0
,Vesthimmerlands,5. Hvalpsund,I,Klaus Hjulmand,Liberal Alliance,0
,Vesthimmerlands,5. Hvalpsund,I,Bo Ritterbusch,Liberal Alliance,1
,Vesthimmerlands,5. Hvalpsund,I,Claus Hermansen,Liberal Alliance,0
,Vesthimmerlands,5. Hvalpsund,I,Johnas Knudsen,Liberal Alliance,0
,Vesthimmerlands,5. Hvalpsund,I,Jacob Høfler,Liberal Alliance,0
,Vesthimmerlands,5. Hvalpsund,K,Listestemmer,Kristendemokraterne,1
,Vesthimmerlands,5. Hvalpsund,K,Peter Øhrstrøm,Kristendemokraterne,2
,Vesthimmerlands,5. Hvalpsund,K,Piratheep Krishnapalan,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,Inger Ottesen,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,Britta Eckhardt,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,David Jakobsen,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,Henning Feldtmose,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,Maria Bentsen,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,Ruth Tidemand Nielsen,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,Niels Jørgen Lassen,Kristendemokraterne,1
,Vesthimmerlands,5. Hvalpsund,K,Robert Thomsen,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,Jakup Jacobsen,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,Henrik Engelbrechtsen,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,Jimmi Würtz,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,Amanda Abildskov,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,K,Inge Marie Sonne,Kristendemokraterne,0
,Vesthimmerlands,5. Hvalpsund,N,Listestemmer,Nationalpartiet,0
,Vesthimmerlands,5. Hvalpsund,N,Tamim Parwani,Nationalpartiet,0
,Vesthimmerlands,5. Hvalpsund,O,Listestemmer,Dansk Folkeparti,60
,Vesthimmerlands,5. Hvalpsund,O,Ib Madsen,Dansk Folkeparti,15
,Vesthimmerlands,5. Hvalpsund,O,Erik Høgh-Sørensen,Dansk Folkeparti,7
,Vesthimmerlands,5. Hvalpsund,O,Jamie Voldby Nielsen,Dansk Folkeparti,2
,Vesthimmerlands,5. Hvalpsund,O,Kim Edberg Andersen,Dansk Folkeparti,3
,Vesthimmerlands,5. Hvalpsund,O,Jørgen Hammer Sørensen,Dansk Folkeparti,2
,Vesthimmerlands,5. Hvalpsund,O,Anne Mette Mortensen,Dansk Folkeparti,5
,Vesthimmerlands,5. Hvalpsund,O,Carsten Ullmann Andersen,Dansk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,O,Per Hyldig,Dansk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,O,Peter Sørensen,Dansk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,O,Carsten Sørensen,Dansk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,O,Peter Rasmussen,Dansk Folkeparti,18
,Vesthimmerlands,5. Hvalpsund,O,Else Christensen,Dansk Folkeparti,1
,Vesthimmerlands,5. Hvalpsund,O,Kasper Lau,Dansk Folkeparti,0
,Vesthimmerlands,5. Hvalpsund,R,Listestemmer,Kommunisterne,0
,Vesthimmerlands,5. Hvalpsund,R,"Jonathan Zacho Bruun, Aalborg",Kommunisterne,0
,Vesthimmerlands,5. Hvalpsund,R,"Emil Olsen, Aggersund",Kommunisterne,0
,Vesthimmerlands,5. Hvalpsund,R,"Connie Trudslev, Valsted",Kommunisterne,0
,Vesthimmerlands,5. Hvalpsund,V,Listestemmer,"Venstre, Danmarks Liberale Parti",80
,Vesthimmerlands,5. Hvalpsund,V,"Lone Sondrup, Mariagerfjord","Venstre, Danmarks Liberale Parti",36
,Vesthimmerlands,5. Hvalpsund,V,"Martin Bech, Brønderslev","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,5. Hvalpsund,V,"Mads Thomsen, Aalborg","Venstre, Danmarks Liberale Parti",1
,Vesthimmerlands,5. Hvalpsund,V,"Henrik Buchhave, Frederikshavn","Venstre, Danmarks Liberale Parti",1
,Vesthimmerlands,5. Hvalpsund,V,"Peter Therkildsen, Morsø","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,5. Hvalpsund,V,"Svend Bøgh, Dronninglund","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,5. Hvalpsund,V,"Per Bisgaard, Vesthimmerland","Venstre, Danmarks Liberale Parti",88
,Vesthimmerlands,5. Hvalpsund,V,"Kurt Mikkelsen, Hjørring","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,5. Hvalpsund,V,"Erik Harbo Larsen, Thisted","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,5. Hvalpsund,V,"Otto Kjær Larsen, Jammerbugt","Venstre, Danmarks Liberale Parti",1
,Vesthimmerlands,5. Hvalpsund,V,"Anny Winther, Rebild","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,5. Hvalpsund,V,"Joakim Madsen, Frederikshavn","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,5. Hvalpsund,V,"Henrik Harder, Aalborg","Venstre, Danmarks Liberale Parti",3
,Vesthimmerlands,5. Hvalpsund,V,"Hans Thorup, Nibe","Venstre, Danmarks Liberale Parti",2
,Vesthimmerlands,5. Hvalpsund,V,"Bøje Holmsgaard Lundtoft, Jammerb.","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,5. Hvalpsund,V,"Henrik Brønnum Hvorvarp, Vesthim.","Venstre, Danmarks Liberale Parti",30
,Vesthimmerlands,5. Hvalpsund,V,"Svend Erik Trudslev, Brønderslev","Venstre, Danmarks Liberale Parti",2
,Vesthimmerlands,5. Hvalpsund,V,"Hans Henrik Paulsen, Rebild","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,5. Hvalpsund,V,"Kenneth Kolind, Frederikshavn","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,5. Hvalpsund,V,"Morten Bjerg Jakobsen, Hjørring","Venstre, Danmarks Liberale Parti",0
,Vesthimmerlands,5. Hvalpsund,V,"Gunhild Olesen Møller, Morsø","Venstre, Danmarks Liberale Parti",1
,Vesthimmerlands,5. Hvalpsund,V,"Jess V. Laursen, Mariagerfjord","Venstre, Danmarks Liberale Parti",0
